pr_ab	bio3	bio4	bio7	bio11	bio12
0	31.6666666666667	4344.00076929932	173.999988343529	-27.999979371558	815.332306931273
0	34.199989908591	4328.79864882661	180.599934960379	-35.9999427047649	778.400076488268
0	35.0000037941548	4132.00152076232	175.500045235856	-32.7497368562142	839.996957293334
0	34.8333432162307	3924.16716432041	164.500043990752	-32.6665963772459	978.831619298905
0	34.0000517614984	3780.33365591046	156.333350674523	-21.0000150220081	1095.331965011
0	28	5075	206	-8	1942
1	27.7142943529539	5246.85320800136	206.714214709955	-16.1427182192359	2117.28699705438
1	26.5555926272196	5942.88118542701	228.555204402605	-55.5550366210242	1420.56184672137
1	25.2222374508491	7084.8794804628	274.555156152057	-95.4439939157884	899.112019256965
1	24.5555847261537	8326.32397434774	324.777371411695	-113.777626890608	680.22365283595
1	23.7777777777778	9463.4369574827	367.33304743129	-130.999876866727	540.444959070097
1	23	9953.55640849306	381.77782111642	-133.222319373913	503.66681219742
1	23	9732.89019392131	371.666741392923	-121.888976497567	490.444514417218
1	22.3333403826498	9661.00143117849	366.555630238367	-117.555657287863	507.222004413203
1	22.6666515858158	9629.7784280038	364.111132528591	-116.888958869094	516.444702364559
1	23.1111031317801	9683.33283619218	368.777753639726	-121.888849617938	522.222086442075
1	23	9654.55681701299	369.444488661741	-125.666696541707	546.333076933642
1	22.6666747676866	9493.77833572799	361.222233400239	-126.222202838835	577.222015774989
1	21.7777777778334	9509.88815446613	360.222186219166	-125.111071945157	548.888963087643
1	21.3333267796395	9545.33400068796	362.88891784225	-125.111147357416	544.444348065916
1	21	9029.56039212562	343.555786713831	-112.222344329746	498.778645575194
1	21	8533.66790768059	325.666696576241	-103.16668021346	429.500235574929
1	20.9999886958858	8560.16612461187	327.333299785943	-105.83332316342	447.833063130736
1	20.9999886438176	8655.16503302522	333.499946243319	-111.833315601356	474.166637853092
1	21.4285724678415	8682.71502613458	338.85716547622	-113.285697891588	479.714144378891
1	22.1428592662427	8670.43062017618	343.000000580922	-110.42861419743	487.142956705667
1	22.9999896478617	8654.33339653351	347.666639025314	-111.499968356264	507.166598840849
1	23.1428792927592	8771.13907084005	356.2855192492	-115.142767324572	507.142764575183
1	22.7777951619334	9199.21550039292	373.11087021714	-125.555435812623	504.888832789706
1	21.7777769348084	9846.55050055214	395.777607515875	-138.444357227298	504.222203707694
1	20.7777953531606	10287.8851250599	408.333243352187	-150.66657838951	501.333328491457
1	20.0000000000609	10565.6639718715	414.222170486222	-157.777747416163	505.444481080067
1	19.1111111111709	10882.3302971384	420.111046302361	-162.777716680874	515.444225846347
1	19	11137.9986119393	424.999939815575	-168.333275826077	519.555439088605
1	19	11276.5540892014	430.33328344023	-173.222201882568	520.666600901616
1	19.1111028796648	11424.4427940923	436.888831381492	-174.888865133518	507.333340496138
1	19.5555555381696	11611.441951229	445.666571618105	-182.111044207718	504.999958728362
1	20	11769.4430819079	453.999949376636	-191.111062800276	494.444542873077
1	20	12035.4411527097	460.111070249206	-201.555496813807	493.444561455334
1	19.4444637669488	12333.2194091888	464.111055724941	-214.66657748461	491.111130230979
1	18.8888981894139	12670.3311476032	468.555504889046	-219.555464601803	475.999800813094
1	18.2222205533156	13024.219163143	473.77770747559	-220.88899624499	464.222576529267
1	17.8888709050561	13264.6659658626	474.333391439978	-221.888905178618	453.33348935792
1	17.1111377783209	13167.3335424522	464.00007475225	-223.777760106761	436.66673336951
1	17	13089.3340486345	456.888939833155	-226.222212304389	425.222247906619
1	17	13106.6662941813	454.222222717712	-229.999950046621	420.111201734764
1	16.9999989383913	13238.2844011121	456.714277153687	-233.999973625423	429.857029849554
1	16.4444444444443	13348.9982366473	459.333267029768	-239.666628317119	439.22203246359
1	16.4444428103048	13556.4426716541	466.333258667752	-242.555561266285	459.555366371021
1	16.2222320095015	13810.6648648725	476.999903004156	-242.333347249554	470.444317330365
1	16.6666568965684	13954.8880315816	485.222150885868	-243.111106261077	482.110933505266
1	17	14017.9996373365	489.555526792778	-243.333355576535	489.222149816965
1	17	14126.8878234059	495.666613766026	-243.333340782501	492.666634531281
1	17	14288.4429651026	503.555465765783	-246.111109372628	504.110945586805
1	17	14499.6644335124	512.999932313945	-248.666659061099	516.11103333352
1	17.3333324901177	14697.8872206534	522.88878287992	-249.777769963947	528.11091900683
1	17.5555555554864	14874.7763467506	531.222142828259	-253.333241614514	535.333193529454
1	17.5555649169788	15045.442943216	536.777730145037	-270.44426251745	557.44418069594
1	17.8888872721356	15340.2184505085	545.777677053665	-279.333334583768	537.889311121505
1	17.666654689099	15613.7755822273	553.444389649185	-294.777628159955	533.555481037855
1	17.4444427234579	15974.7734790395	563.666559909808	-309.222089807403	521.00004674901
1	17.1111311114188	16373.4402564789	575.444312689146	-326.333163028771	513.555625970897
1	17.3333307866575	16846.9960318961	590.444302267204	-336.333213442847	479.77797585448
1	17.5555555555542	17359.4393363021	607.333166227018	-345.7776618687	439.666974655332
1	17.9999999999294	17795.6633114642	622.888786642779	-349.777779490397	391.556036535017
1	18.2222222220737	17961.1106917379	629.888861786791	-350.444434005141	350.333696645738
1	18.3333308040461	17884.2222001169	626.888926534602	-350.444545515766	330.778114924972
1	18.3333217467073	17794.8912987112	623.33340747663	-347.333258460298	321.999609326514
1	18.0000099176441	17760.1106499012	619.444477561312	-346.777777116978	322.999955625566
1	17.444455257386	17800.7779248986	617.777822794037	-347.999860882923	328.888431058047
1	17.1110994029419	17944.8867960088	617.777801054964	-354.99982665366	342.999598824748
1	16.3333324902644	18293.1064637561	624.777671064898	-353.000080956531	325.889269833732
1	15.6666760193135	18738.6613946482	633.555430562929	-363.999961267281	328.778019252281
1	15.1111111111111	19361.8815332907	647.44428574349	-380.110920232054	321.222258799777
1	15	19723.9999514614	654.888916503528	-389.000101506478	305.333587300198
1	15.2222205359312	19501.7798605346	647.888956948059	-380.333443114996	296.333387155444
1	15.1111102679656	19378.777821012	643.111135562001	-372.11118311674	285.222365468341
1	14.8888993106759	19401.7769078657	641.222228515283	-367.33336322566	278.555619547018
1	14.2222318183256	19541.5530988321	641.666648795654	-367.000029153253	278.99998611856
1	13.6666666666667	19731.7756841425	642.999936721499	-368.444427625525	279.999939459967
1	13.3333324901077	19963.8863673737	646.11103613284	-369.777772119018	277.555598607786
1	13.8888888888101	20194.442190106	652.555519691233	-384.22186586304	297.888246473066
1	14	20523.329094719	661.888739314949	-418.444179332597	351.444184023777
1	14.6666559838761	20993.7713252302	674.88872640646	-442.555517354563	370.333685098228
1	15	21547.6597407403	690.666453770342	-455.000015740965	352.000629500742
1	15.222223065289	22168.772047155	708.222040817485	-446.222212643188	280.000499683251
1	16	22570.3322076667	718.333330994884	-448.777515667863	243.110845595526
1	16	22364.7842728224	712.333497327413	-455.333196842782	251.110632222176
1	16.6666556538219	21755.6737172391	695.333499761761	-451.000130485124	267.88885023156797
1	17	21173.0052728603	678.777952941435	-438.111268028743	279.666630565962
1	17.2222102792298	20723.3373415586	665.222366710796	-456.555105270241	341.110046581117
1	17.6666451710453	20538.2223297936	659.444451041602	-464.889056195762	355.556024549868
1	18	20524.8884072802	659.555539544195	-438.444583570687	284.778126793798
1	18	20336.2258618862	653.333427303621	-413.111567870853	235.778606826542
1	17.2222335305968	19847.1173783977	637.000237450595	-422.222343671122	280.999897828961
1	17	19266.7823515392	618.555710118824	-400.000382600881	270.333784688539
1	16.1111688613722	18887.1138565461	607.111180986865	-376.000302008273	248.555829428863
1	16.3333202169795	18832.7767972849	605.999949342132	-356.5557122567	236.777718974955
1	16.777776951933	18996.442484728	612.444364781134	-351.333360443953	246.77762175438
1	17	19072.5553774517	616.777706876286	-361.333196371259	250.66673036146
1	17	18874.2245963632	611.777850834952	-367.222015925038	249.999683400597
1	17	18488.114040987	600.333435057198	-361.555867018429	245.333845694374
1	17	18153.4475175782	590.222325980239	-354.889003128591	248.555507346867
1	17	18021.1123286096	585.444478213432	-349.555494572809	256.66617827631
1	17	17658.2329809191	573.778099630053	-346.111090477831	264.333122247532
1	17.9999771137209	16525.7894733611	540.444850444871	-336.11127930242	258.333486702392
1	18.6666556101968	15841.3383865528	520.000187280322	-321.333451164625	249.999899789781
1	19	15699.5548464781	515.222221396372	-320.555572297586	269.999720906128
1	19	15969.5512607977	524.333174223727	-328.221974444348	300.443623803173
1	18.8888896971775	16365.3302656728	540.666511990023	-332.888847506316	320.666346596831
1	18.9999878570955	16438.4474737851	547.999984919442	-325.333720245793	320.66702835282
1	19.7777639486716	15869.1206958886	535.333553496639	-307.778017054836	324.33316292315
1	19.8888880806014	15018.6785649694	510.000339392695	-289.66693156893	308.333612490498
1	19.3333202256868	14230.3424395799	484.444751615729	-267.333761759681	272.445074693308
1	18.3333325251399	13567.3422631651	461.555875504074	-261.222497171325	282.44456414307
1	17.2222725580786	13064.5612759706	442.889119326001	-250.888977758258	290.444146236626
1	16.8889013273275	12528.7861991306	424.000279460429	-245.333286849763	321.443601268588
1	16.8888755726291	11853.0097988785	401.444713370487	-236.333522274574	355.888663822866
1	17	10967.0003257887	374.000011812727	-200.500011773613	386.499968629776
0	17.6666668492014	10222.0000384887	349.666668022639	-188.666667605417	433.333330021632
1	18	9505.00015426903	327.666671803746	-176.33334710181	498.666643041298
1	18.6666651020741	9178.66722230766	318.166683525217	-169.333347831976	541.999888704909
1	19.1111074169225	8883.77825731024	309.222231722831	-159.222259989848	560.555449910107
1	18.9999980638123	8974.25039248005	308.000014316083	-162.250013553309	434.749983708149
0	18.5	9943.49982273388	343.499995853887	-174.999997692336	408.500026558736
1	21.1428531419586	9822.71455783295	340.000006560198	-157.428617059052	402.428564622466
1	20.8571406220059	10278.5718041897	350.714295895432	-165.571413741438	394.714199270244
1	20.1250003813515	10919.2499623261	366.624996362416	-174.750013768491	408.874915179262
1	20.2499948368557	11420.5001673746	380.000003236819	-180.000012868941	364.875006609928
1	19.9999989656072	11991.7772989138	398.888872243517	-202.888899641326	344.999983476027
1	19.4444443053549	13140.2214392815	437.666632671764	-215.111125296803	344.888856075581
1	19.5555530087457	14101.8884858017	472.444417629219	-228.0000156721	360.888837587485
1	20.7777760741203	14419.5555075592	492.888881370209	-236.888921423918	389.666649543158
1	21.4444435317779	14343.223593167	493.777821725646	-237.555576816685	389.444513486315
1	21.2222231175133	14101.7792384308	483.777827514611	-226.111153772482	347.11112401902
1	22.6666656496879	13906.1127442136	494.666705903493	-218.66671081437	384.222121470982
1	23.0000001912089	13941.779464147001	492.111170444115	-218.000038515285	330.444446720881
1	21.4444462436692	14131.3339962858	488.000021608849	-220.333345589612	316.111049431301
1	21.4444444444349	14318.2237323444	497.555580424087	-229.000058350826	293.333314296902
1	23.3333269880614	14527.8899221686	520.888891601036	-245.444453111019	250.222206384227
1	23.666660634302	14698.8900206985	534.333349049034	-262.888868436167	209.444463280407
1	23.1111133188999	14845.0007230556	539.000016254287	-261.222198935836	233.666642137643
1	22.1111124757648	14972.6667253868	539.333342077697	-271.333304092976	271.555541700408
1	21.777778994693	14021.2254825357	506.555650056354	-258.111171191432	331.555472554055
1	21.9999991394814	13123.8896352955	482.222212122	-234.666689883512	337.444489930241
1	21.6666631897901	13367.2227682321	497.555542117435	-239.555536493676	317.000023677582
1	21.8888853598475	13603.4437461832	505.888843272818	-244.777802263637	327.999974271373
1	21.9999991047145	13418.0027136182	496.666741905982	-256.555533973191	332.222198005698
1	21.9999938980921	13828.9985811737	505.555491747622	-267.444460498705	344.222155022866
1	21.2222204837779	14214.3337826218	510.444449825596	-271.777798404187	370.666558431375
1	20.7777786817495	14562.4449702208	513.111132276749	-267.55558872498	385.888790919005
1	20.5555574069649	14984.109980132	518.888862786494	-258.000024051307	364.777749475426
1	18.1111159439105	15671.3328211553	528.666656592291	-262.666672281912	337.333324901497
1	17.1111130668244	15420.444710805	520.222223638926	-266.555550044757	312.555547497536
1	17	15261.3336144924	517.111102583957	-261.222228411077	288.777765243436
1	17.1111122758303	15010.2221005448	511.222209800959	-260.888881509314	277.222202447293
1	16.7777756482396	14906.4441147143	508.333317200572	-262.666655914425	275.222173059006
1	16.7777747355403	15145.1099713078	518.888837526776	-262.444434856965	257.333330907836
1	16.9999982789744	15380.9988253293	528.555507722429	-271.555540457319	260.999988760987
1	16.5555578067996	15244.444368512	520.111106330077	-279.22221742426	267.888877389419
1	16.2222221874354	15043.1110037687	508.666666831622	-285.444431441159	265.444458516621
1	16.333328274543	15056.6663384499	508.222198753342	-293.111096508493	260.888848592075
1	16.3333308908454	15181.1108680604	512.22219871864	-300.666678618503	257.888907602695
1	15.8888888888889	15283.5552044083	514.222205785267	-302.222237955076	244.000007900919
1	15.5555546776413	15346.5554170979	515.999998035404	-302.777772154165	231.555534789792
1	15.2222222048381	15362.4444597674	515.999994802001	-305.666658113687	226.222172920134
1	15.2222248385319	15385.7773624847	516.222193320814	-307.444467217891	214.888950063783
1	15.5555511312642	15462.4437398513	518.666639277674	-309.999999826226	202.333349161381
1	15.7777768998637	15542.3328557508	521.222209070852	-315.6666518032	199.222183072694
1	15.9999991394915	15697.6658826006	527.888854467921	-321.666668692029	202.444426833824
1	16	15875.3329287049	535.777738906598	-328.222213947385	215.333246968004
1	16	16106.9991971591	544.777742696231	-332.555559884404	227.55549690958
1	16	15987.0006941884	539.555586221299	-332.666690257271	238.555530104528
1	15.6666658061367	15568.001208085	522.777832607647	-327.666691430759	241.77771816716
1	15.1111120063609	15084.5570005264	504.555594261631	-322.222250697801	247.888855085162
1	15.2222173285594	14634.1122763184	489.333365789732	-313.000063261369	247.666691360628
1	15.4444412718417	14266.6676607049	481.444467035085	-304.555603675149	252.333341720907
1	16.1249999804136	13939.2509445676	477.625018422837	-290.875067472563	229.125129595676
0	17	13657.3998615583	477.399990549863	-283.199985269496	236.799849682928
0	17.6666633549653	13550.1114376285	478.333312020113	-285.111121697929	256.333269184303
0	18.4285648014542	13395.2867622543	477.285738704348	-285.571462824854	282.857164739657
0	18.0000101957854	12983.0024017407	460.666748390065	-274.000133798256	269.333669667752
0	16	11719	404	-251	273
1	15.6249989927888	11658.5002309468	400.000016907309	-251.624987327142	321.99962981043
1	15.6666576095339	11689.0001773456	402.222211200669	-245.444482985286	319.555634140626
1	15.9999999999717	11719.6667388308	404.555552591587	-244.444444096777	304.333302493358
1	15.9999991220856	11761.4445707698	406.44445060723	-249.333319747759	318.111032429844
1	16	11854.1104525984	409.444432849241	-252.888873251661	333.110978477026
1	16.0000047458809	12067.887888097	414.111082844406	-261.888837370771	377.110780166624
1	15.666666666698	11986.1126084403	406.666730918813	-269.11108756431	435.110822523837
1	15.5000009680619	11203.0035353541	378.625129938598	-252.625088985642	421.625042409178
1	16	10354.0026637076	349.666774401246	-230.500052400805	412.166481277349
1	17.2000160681743	10160.0009076825	345.80002536201	-221.999987718289	422.999595821744
0	18.4999816555455	10185.9986425104	349.999926622182	-216.000036688909	424.500385233544
0	24	7121.00079637287	265.999960181356	-114.000199093218	472.000876010161
0	24.0000018253551	6649.44469651601	249.000035111962	-108.333303593069	604.1105821799
0	23.6666685614879	7203.99871691801	263.88885528579	-127.444366433538	650.99946300988
0	21.3333460933699	7545.77738424629	269.555562622898	-161.666475553261	878.442675760197
0	19.0000046328682	7695.33379627478	268.555590419802	-191.333223899355	1168.55402175578
0	17.111104670261	7698.11213455446	264.777824220021	-211.22221103552	1459.77660895406
0	16.9999952801737	7476.33491973415	258.444479143743	-210.333368779948	1634.11019667083
0	18.9999818074212	6994.11435677515	248.666724591287	-183.000188167436	1600.44485682194
0	25.3333039451851	6202.00442817521	235.111199666636	-118.55594498015	1247.44659304578
0	28.9999866880191	5778.16712828277	229.666649886967	-84.3334333233506	1006.83458113395
0	32	3800.00258304871	153.000097473536	-3.00043863091375	1175.0021444178
0	30.333359148841	3951.9967696607	156.666565738067	-10.4997909984362	1039.33392606961
0	29.8749989927898	4186.25050108076	164.375020153889	-17.874996656078	908.37431798954
0	30.9999888914145	4058.77944169634	161.444509783111	-25.3335072271187	1107.8887892496
0	32.2222183367691	4186.77745886641	170.777755960686	-40.666655967629	1258.44377845389
0	33.1111167696429	4122.89044525064	171.333391535894	-54.8889380079436	1407.33263173999
0	34.2222204490092	3783.77954281367	158.111204047599	-35.2223758297819	1385.22210682257
0	34.0000233568874	3610.85758239041	150.000033091265	-23.0000418756105	1392.28522215576
0	30	5205.99196312698	208.999702338036	-12.999583273251	1176.9991665465
1	27.8000255496632	5714.19361881886	225.799776420616	-26.9998185397771	1378.39938478019
1	26.5555555730976	6172.3285004647	240.444297911868	-43.7777714040746	1476.78082043737
1	25.1111263397922	6987.21532724651	269.88860307386	-79.3330449453391	969.892621426719
1	24.9999922988189	7939.21488607916	308.4441462256	-90.8888237236912	642.44575060395
1	24.5555769379867	9052.10385461098	354.777457455268	-114.999879665946	577.222296053533
1	24.222227341924	9532.55491909099	372.777792067848	-118.666679992044	573.333326857335
1	23.9999921597984	9473.89141418152	365.222359201701	-113.000123915047	574.222245881039
1	23.8000111085243	9312.60199032581	357.600103998015	-100.000141751317	541.40009213795
0	23.5	9117.00111339656	352.000063600309	-95.5000317219254	516.999936556149
1	23.1666653238042	9035.83357713307	347.500015997752	-92.8333318729039	495.667030144907
1	23	9306.88706137249	355.666595669552	-103.222124227429	509.666224706476
1	22.7777858962369	9551.1101281613	365.111079402444	-113.666619451132	560.666240056983
1	21.6666902657	9696.44283674305	365.666644910383	-117.999951524329	591.444266534148
1	20.4444617156744	9841.1106184738	367.111101184671	-122.555530748303	572.555702921628
1	20.55555643347	9666.2244367871	362.111175824111	-120.77778598351	548.222298626574
1	20.888881439854	9255.00383764269	348.000110094471	-112.222342973065	496.889476589053
1	20.5000010072767	9051.7517484893	339.87504152921	-105.125025698195	450.000339140367
1	20	9315.19714890621	353.199912226705	-108.799927403501	463.799457277217
1	19.9999886176569	9618.49813796992	365.666589128154	-113.833292471472	523.832907270542
1	20.4285725795906	9715.28456948611	373.142815189536	-118.857107363475	536.571181596923
1	21.3333170704697	9668.00079666016	375.99998330228	-122.000015524022	545.333364476973
1	22.00000086053	9449.88955096109	374.222201256518	-121.111163672035	550.222369716933
1	22.11112842573	9568.55317431693	382.777680599193	-123.888820385905	551.88886012604
1	21.8888888890129	10048.2168506461	402.333135300181	-134.44437373373	557.222166209939
1	21.11111899481	10766.1059861327	427.666481724032	-151.110995453461	590.555238953678
1	20.2222372161378	11015.6660249115	433.000032916936	-157.555551218198	580.777988682634
1	19.6666746895019	11105.2208343222	431.999990360137	-162.555531043871	577.77782047298
1	18.99999913947	11259.3317397633	432.444426782315	-162.777797682586	577.333290080207
1	19	11401.6651864797	434.333285708828	-163.7777658434	575.999984927595
1	19	11547.7767640792	440.333252852832	-168.888861560634	581.444293226324
1	19.2222222221559	11739.9983295679	447.999927281573	-173.111101071616	592.666486695558
1	19.8888614741464	11927.5545285735	456.444386067883	-179.444339947949	610.444287612281
1	20.1111036879752	12127.8872511879	466.555489547578	-206.999599103327	628.554739231314
1	20.2222147644523	12293.3315200771	469.555532599381	-214.444315734064	573.666747233879
1	20	12635.219653559	475.44440034027	-205.222247978172	508.000258846852
1	19.4444418109019	12948.3301644827	477.333330769124	-209.444402965616	509.555353045756
1	18.4444529714892	13250.6648364301	479.666675245525	-211.222235103801	509.333243134936
1	18	13353.444181495	478.333383052226	-214.777722026716	514.777608098937
1	17.3333515083105	13328.4443065851	472.44451084346	-217.666643423941	503.666730718074
1	17	13300.6668700606	467.222256912551	-220.55551830136	491.222212947436
1	17	13331.4437109607	464.111121541522	-224.111098889967	485.555524680291
1	17	13428.1096417232	465.888854641812	-226.55553616349	482.888783409737
1	17	13584.998191734	470.888810268497	-230.555557285051	490.111024736487
1	17	13807.2198373722	480.333233825516	-233.666641650902	497.66661274898
1	16.9999991395393	14107.7750274693	494.55544128847	-235.11110200171	504.777694080746
1	17	14189.3341503632	500.333362312609	-235.777794744756	510.777677184026
1	17.2222213269234	14161.5557467947	500.999975740206	-235.22224827233	513.555494719104
1	17.6666558276347	14194.6658329214	504.111077681192	-235.888878571342	520.111011611822
1	17.888878893002	14274.5550232432	508.55551717095	-238.666627082711	537.555295270082
1	17.9999991393986	14418.5541197333	515.777675715148	-240.000008813694	550.999860951306
1	18	14608.8869252334	524.333232400408	-240.222263640194	561.888942300557
1	18.0000093265794	14811.3317262138	533.333241170843	-243.666543186505	574.66629798193
1	18	14988.7768546779	539.111072717823	-263.66636486814	608.777115935564
1	18	15279.9969212273	547.777681025732	-275.666589845269	598.000230443433
1	18	15636.7739729885	557.555433483149	-283.888922241027	570.000555150796
1	18	16063.3290396273	569.333215642239	-292.666624656217	535.000365430061
1	18	16506.437774188402	582.221998478466	-307.889026970248	514.223379120652
1	17.9999991395444	16981.8850673918	596.888742904485	-325.999749632836	497.666507438298
1	18	17560.4385286902	615.666457377813	-337.444332090291	457.000349745023
1	18.3333227290021	18160.7728999736	637.333122175139	-344.777737890233	413.889255445573
1	19	18239.8903035994	644.000037619259	-342.666725938902	376.222556227328
1	19.3333315427356	17988.0017038205	635.777863551682	-341.777841960147	359.333599354583
1	19.3333306474368	17799.0020145785	628.333441236633	-342.222188610944	353.777769496082
1	18.8889087589392	17736.111765087	623.888961067648	-339.444415761282	343.666601460196
1	18.5555546776412	17774.6663719588	621.666685728495	-338.111079906706	335.111143054803
1	18	17919.9981744554	621.888899892977	-339.444440011309	331.000010925427
1	17.3333425643633	18167.7752072176	624.999964023012	-346.777657844135	335.555456274115
1	16.5555758429066	18562.9966209593	632.44436691037	-355.777594061694	334.222023678355
1	16.3333324380345	19027.328835542	642.444318904417	-366.88882091677	330.222348736538
1	16.3333333332509	19304.4447465384	648.444443062327	-369.888927821378	315.889043043541
1	16.3333333333333	19261.3345278388	646.111170617344	-361.777912045249	297.889076525298
1	16.3333333333333	19205.0003717425	643.444468677974	-355.333363791012	285.111169722781
1	15.9999982441712	19313.4431543914	643.777778655449	-352.777823915425	278.000043373319
1	15.2222309057234	19588.2189368917	647.777712404499	-356.222170912704	277.444389388723
1	14.5555546776412	19851.1093184185	650.888853920498	-362.555520613106	279.999948298981
1	14.2222204317095	20061.9977104284	652.666644649581	-367.222178153445	277.777825306908
1	14.222231922629	20370.1073529633	660.444356957964	-373.222112327456	271.444451892849
1	14.6666658061367	20758.3294469474	670.999890661262	-393.333079775756	288.666352491281
1	15	21172.5506703298	683.110937060462	-430.555233744947	344.332843362683
1	15	21695.5490401513	697.999853797645	-451.222109887455	358.888957945831
1	15.4444309194614	22197.3290833396	712.444345493457	-456.444236711231	337.111020633949
1	16	22393.6669750779	717.777793971095	-468.88852398664	341.443732710356
1	16	22279.891779027	714.000076569136	-465.000212208553	327.66706660535
1	16.2222002313074	21859.3390675688	701.333506402374	-447.889149146122	305.444669554853
1	17	21316.5609880226	684.666821073563	-445.666716715907	345.777337834174
1	17	20973.2242612427	673.777811094883	-449.44440851978	374.777663675119
1	17.7777769346289	20974.7755368813	673.33324845523	-450.777844071017	352.000571111375
1	18	21306.3286935681	683.333148060956	-451.000024695731	305.22273001101
1	18	21327.2271177781	683.333486548961	-453.888745577085	291.777309967759
1	17.555566864103	20443.4545021451	654.444785967253	-438.000273540857	293.111095855706
1	17	19377.2327216635	620.222565204551	-425.222425977498	316.666650652708
1	16.8888871505347	18786.1153755396	601.666759690508	-397.222616510138	286.667148079521
1	16.8888774587371	18686.4432957668	599.555493050554	-369.778379542567	272.000585118207
1	17	19047.7730527254	613.110922744148	-355.888880570783	273.444251957783
1	17	19384.5542280286	626.333259737031	-363.333174329611	277.555374344766
1	17.1111110939139	19014.4523768509	617.000233905127	-362.555714056039	275.444589628092
1	17.1111236449847	18323.3414157399	596.666910376517	-350.777690459424	267.555083908358
1	17	17738.4507990434	579.000185055659	-346.333539187127	285.999993251442
1	17	17321.8936932775	566.111240745875	-346.111277903964	318.444439253555
1	17.111111093822	16812.45196753	550.000266944312	-337.778114273548	315.222823571781
1	17.9999999999082	16115.4539587691	528.77809290224	-318.888786827419	277.777325303925
1	18.00000086053	15534.5605835131	509.666838267047	-324.555676515003	332.221821644877
1	18.9999871703172	15366.1112786623	503.444462020021	-310.111378724954	338.00015856236
1	19	15413.8892352105	507.777676123524	-307.222344086373	367.66634994398
1	19.0000120906543	15451.7795526914	515.111066920522	-297.88897909713	376.777509244434
1	19.9999999998065	15278.4488396643	518.444494389638	-281.444494321899	378.777160292936
1	20.8889011184224	14911.0083806805	516.555759855047	-261.44468485347	377.999988887569
1	20.7777891645525	14128.7890129431	488.22261998298	-246.666738082122	332.333658975331
1	19.9999868403966	13383.0080483778	461.444740125269	-236.444705731008	305.222612108826
1	18.8889117492695	12841.1189392996	441.333554435179	-225.88899872218	305.777571172364
1	17.555581205842	12489.4479657498	426.444597443773	-215.222414727153	314.110993393734
1	16.7777777431061	12092.8974491206	410.778066452046	-209.666724929544	346.999334903496
1	16.8333533336465	11486.3433201751	390.500310178592	-207.500289108977	380.166774608344
0	20.6666675793402	8129.333279199	281.33333059532	-143.666663224591	441.000016532338
0	20.4999979073476	8295.25027535051	286.250008937793	-143.500004635165	420.749962782129
0	20.0000016819129	8451.50000900039	294.000001486488	-140.500018775001	436.999991981039
1	22.0000017054058	9673.39999402676	333.199999984465	-138.800002581645	487.999978908984
1	21.9999983258874	10330.000125749	351.800001533381	-153.39999541589	435.200004020902
1	21.8571420189592	10853.142541109	368.999979045744	-168.428569383524	393.857119622795
1	21.333332177254	11755.443838769	401.111077211725	-182.444444062107	389.999936512157
1	20.8888877154253	12653.3335491231	432.333328152929	-194.111112119563	409.444352124525
1	21.1111092509756	13232.3340850918	455.777783662577	-209.000010196187	440.555447103109
1	22.2222176936006	13404.7791974228	470.000028336615	-210.77782124754	423.6666695085
1	23.1111092335836	12768.8912355404	451.111175216033	-198.88894978633	384.00001187323
1	22.6666638416766	12041.6701789016	424.555634081	-191.333366198468	404.222008664156
1	23.777773075303	11006.2259101346	401.00009904742	-177.333417439011	529.888537030115
1	24.4444433057753	10355.446820892499	379.666753580211	-163.444486801897	486.666740122183
1	24.9999992611499	11521.6676249857	424.22223653868	-201.222163176961	338.22230086773
1	24.7777728666948	12691.5553694572	467.1110574459	-216.999992142335	267.111216686055
1	25.444439855021	12804.4456286305	478.555579381045	-215.88895135941	280.777680678545
1	25.3333324206501	13521.5556526205	506.666662373609	-229.444437864739	280.666594790171
1	23.3333314384511	14936.5555426191	539.222239276687	-259.666655871182	259.888749952666
1	22.4444435143884	15201.5552939322	549.333327318401	-267.1111364314	285.999915303074
1	21.6666638242987	14240.1127681587	521.777817509541	-244.333393856769	289.22227331508
1	22.4444420280351	13623.8875217238	511.222155614419	-230.555548966909	285.00009086845
1	22.9999966187547	13768.4464190627	528.444482950533	-233.777786087447	291.222224352225
1	24.1111076255476	12732.0057444043	495.000186168204	-217.222266578401	337.444392613163
1	24.2222203794712	12788.1117536734	492.222224682695	-223.555530296556	339.333357923397
1	24.1111092509756	13373.1096042883	508.999947603683	-246.000001616948	364.777667040079
1	23.5555537128045	12986.6684748148	485.777842125546	-247.777806748981	445.222012689329
1	22.3333387310849	12778.3338373628	468.555580398298	-244.111156310316	499.666510693832
1	21.0000018514392	13444.3302569151	481.111015715588	-251.888930706768	471.444513980364
1	19.333338061794	14620.110774599	508.888888750336	-256.66666673614	413.444467486219
1	18.2222223004315	15423.7785695176	528.333348875057	-257.444429172484	359.111106720972
1	18.2222183542049	15497.555353416	530.888884099282	-256.222246734248	331.888889471007
1	18.3333333333333	15360.4449302893	530.555553278075	-254.666667405583	311.222213964373
1	18.1111150486477	15258.889005998	530.888858205662	-256.111105965471	296.666675697354
1	18.3333323858812	15438.8884027188	539.888855119785	-258.888889601688	278.111125009644
1	18.0000035028991	15809.4441166659	553.66665167273	-263.888897172647	267.22223093161
1	17.222221292173302	15599.2231191649	538.444488756938	-266.555565595126	270.444422096904
